temperature,humidity,ph,rainfall,crop,yields,area,state,pressure,cost of_production 
20.62767492,14.44008871,6.403982316,92.06630306,chickpea,194600,140800,COIMBATORE,1010.8,2232.97
20.8248451,17.85057083,7.599279991,79.20509212,chickpea,3700,1400,COIMBATORE,1012.3,2265.24
19.46210401,18.72831993,7.217018459,68.81405149,chickpea,300,200,COIMBATORE,1017.9,736.62
17.18248372,16.42891834,7.561108006,72.85017344,chickpea,6400,2300,COIMBATORE,1011.4,719.04
17.48911699,16.39055394,7.489545074,79.45758333,chickpea,6100,100,COIMBATORE,1002.7,735.25
17.48395377,14.76014523,6.609696734,65.11365631,chickpea,100,100,COIMBATORE,1009,673.86
19.48316794,17.44534641,7.476800943,80.4986291,chickpea,400,1200,COIMBATORE,1011.3,793.9
19.71359733,18.09665739,7.325451279,73.64476535,chickpea,4000,100,COIMBATORE,1017.6,1283.6
19.48649305,16.06240074,6.489389282,81.5284269,chickpea,1000,1200,COIMBATORE,1018.2,1345.29
19.95264829,14.82633099,7.786366322,88.6810311,chickpea,14900,12700,COIMBATORE,1015.4,1599.56
19.41789736,16.80472243,6.408437886,68.4951189,chickpea,26800,19400,COIMBATORE,1012.2,1614.4
19.45591848,18.02235902,8.423873703,78.44910564,chickpea,361200,220000,COIMBATORE,1019.9,1255.12
20.19137759,16.41998269,8.719960893,77.33795356,chickpea,100,100,COIMBATORE,1019.1,97.64
18.8392908,14.74071856,7.811997977,94.78189594,chickpea,300,300,COIMBATORE,1016.8,90.53
20.71219282,19.83643308,6.317153205,94.03659867,chickpea,800,2000,COIMBATORE,1011.9,123.72
18.99424448,15.9362937,7.114405288,78.69707199,chickpea,700,2300,COIMBATORE,1018.6,111.56
19.96837462,15.57324389,8.135900726,69.15759062,chickpea,3300,4100,COIMBATORE,1015,89.79
17.81564548,17.60756635,7.714153038,90.82097601,chickpea,209200,83700,COIMBATORE,1013.7,814.25
20.71424384,15.27824066,7.103798069,76.77888672,chickpea,1300,4700,COIMBATORE,1008.2,685.58
17.34150229,18.75626255,8.861479668,67.9545435,chickpea,700,1200,COIMBATORE,999.2,686.58
17.43732714,14.33847406,7.861128148,73.0926704,chickpea,2500,4400,COIMBATORE,1003.8,687.58
18.89780215,19.76182946,7.4526709,69.09512477,chickpea,1400,1100,COIMBATORE,1011.8,1946.55
18.59190771,14.77959596,7.168096055,89.60982451,chickpea,209500,91500,COIMBATORE,1002.9,2177.46
18.31561493,15.36143547,7.26311855,81.78710463,chickpea,2300,900,COIMBATORE,1003.9,1903.3
17.13692774,20.59541693,5.68597166,128.256862,kidneybeans,17100,5300,COIMBATORE,1008.4,3675.54
19.63474332,18.90705639,5.759237003,106.3598183,kidneybeans,400,400,COIMBATORE,1009.9,2780.8
22.91350245,21.33953114,5.873171894,109.225556,kidneybeans,100,200,COIMBATORE,1013.4,2544.47
16.43340342,24.24045875,5.926676985,140.3717815,kidneybeans,5000,100,COIMBATORE,1013.4,2008.76
22.13974653,23.02251117,5.95561668,76.64128258,kidneybeans,1100,1100,COIMBATORE,1008.8,2514.99
17.84806561,18.77621951,5.949949081,143.0984171,kidneybeans,18000,12800,COIMBATORE,1004.9,2184.26
19.88394011,20.31564139,5.789214289,60.91974792,kidneybeans,54200,28000,COIMBATORE,1015.1,2132.35
19.32509638,23.3334788,5.581021521,104.7783947,kidneybeans,592000,209200,COIMBATORE,1019.4,1696.66
18.4167001,23.42829938,5.689858133,132.9801054,kidneybeans,100,100,COIMBATORE,1018.6,1556.94
21.81167649,23.20591245,5.794158504,130.0608093,kidneybeans,200,200,COIMBATORE,1018.3,1887.68
19.72702528,18.28173015,5.748190463,143.7630894,kidneybeans,200,100,COIMBATORE,1018.5,1946.55
17.15432954,19.87070659,5.566522896,87.99669731,kidneybeans,900,2000,COIMBATORE,1023.2,2177.46
19.62207826,18.67170854,5.809419584,144.1567454,kidneybeans,1700,2800,COIMBATORE,1025.7,1903.3
21.63149148,21.17919701,5.887263027,134.3649948,kidneybeans,3000,6000,COIMBATORE,1025.7,3675.54
16.06522754,18.72479695,5.99812453,88.06638775,kidneybeans,19000,50900,COIMBATORE,1016.9,2780.8
20.61162204,24.36314135,5.792744849,69.63833855,kidneybeans,273600,103500,COIMBATORE,999.4,2544.47
21.42451099,20.39659714,5.912289889,116.5206923,kidneybeans,1900,4800,COIMBATORE,997.6,2008.76
19.07096165,21.21092266,5.788386951,86.21917578,kidneybeans,400,200,COIMBATORE,1002.7,2514.99
21.18853178,19.63438599,5.728233081,137.1948633,kidneybeans,800,1300,COIMBATORE,1007.8,2184.26
23.0429097,22.42610972,5.833940084,108.3684316,kidneybeans,3300,4400,COIMBATORE,1016.2,2132.35
20.65375833,23.10538637,5.967533236,67.71768947,kidneybeans,1100,1000,COIMBATORE,1021.6,1696.66
18.09551014,18.29318436,5.625096446,144.7902323,kidneybeans,1900,1200,COIMBATORE,1024.7,1556.94
18.23775702,21.07643273,5.515615023,69.44951585,kidneybeans,547600,230400,COIMBATORE,1023.7,1887.68
17.48189735,18.8251973,5.954665349,121.9401369,kidneybeans,5000,1800,COIMBATORE,1018.4,2282.68
19.9191786,21.47324158,5.74644777,82.68554379,kidneybeans,500,1000,COIMBATORE,1017.4,1564.04
20.27514686,23.2353604,5.877347515,139.7521543,kidneybeans,36700,10000,COIMBATORE,1018.4,3489.01
15.77370214,19.2303162,5.979973965,108.3441414,kidneybeans,1100,200,COIMBATORE,1017.6,2559.91
16.71170642,19.17651433,5.635993966,96.77285817,kidneybeans,200,300,COIMBATORE,1016.2,2363
17.66148158,18.15302753,5.635231778,100.6711761,kidneybeans,4100,200,COIMBATORE,1013,1923.92
18.50692825,23.61670065,5.679224346,87.0513289,kidneybeans,7000,100,COIMBATORE,1022,3212.35
24.51324787,20.81527638,5.670062975,64.19497947,kidneybeans,1200,1100,COIMBATORE,1023.1,409.43
18.87614998,24.54038287,5.724242065,105.4120514,kidneybeans,18100,12900,COIMBATORE,1020.9,586.69
21.59343016,20.31871249,5.811314232,61.13872036,kidneybeans,80700,36000,COIMBATORE,1020.6,663.77
20.12373284,24.45202552,5.783425416,106.158201,kidneybeans,391600,221900,COIMBATORE,1019.5,1392.36
15.43546065,18.37477907,5.607808432,139.0302034,kidneybeans,300,200,COIMBATORE,1019,845.58
22.64236876,21.59396123,5.946999529,122.3886015,kidneybeans,900,1900,COIMBATORE,1017.3,2619.14
21.98560799,24.87304788,5.852046999,129.5650601,kidneybeans,2900,4600,COIMBATORE,1014.6,2073.67
20.53052663,18.09224048,5.824090984,120.4509288,kidneybeans,3900,8000,COIMBATORE,1011.9,5782.48
15.78601387,21.14544088,5.502999119,95.17028129,kidneybeans,311000,119000,COIMBATORE,1015.8,2233.97
19.6365349,19.68751084,5.821649914,96.65888933,kidneybeans,1400,3200,COIMBATORE,1017.3,2266.24
20.57341244,19.7520218,5.711439256,87.87869161,kidneybeans,100,100,COIMBATORE,1021.8,737.62
20.16080524,24.84207559,5.514927264,138.2362122,kidneybeans,500,600,COIMBATORE,1025.3,720.04
21.53989176,24.25386207,5.99616119,120.6913038,kidneybeans,20800,29700,COIMBATORE,1024.8,736.25
15.53834801,23.75560241,5.695422863,107.3850593,kidneybeans,9600,9000,COIMBATORE,1020.6,674.86
19.91853092,20.70099804,5.833010958,108.6434544,kidneybeans,2200,100,COIMBATORE,1017.2,794.9
20.76952209,18.93146941,5.568456899,109.0193712,kidneybeans,2800,1800,COIMBATORE,1017.8,1284.6
23.46168338,23.22197648,5.645435626,95.84253438,kidneybeans,473900,189800,COIMBATORE,1014.8,1346.29
24.32116642,21.0278674,5.821194486,60.27552528,kidneybeans,9000,3500,COIMBATORE,1013.9,1600.56
20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans,300,400,COIMBATORE,1011.2,1615.4
21.80619564,18.57086554,5.945465949,125.0972687,kidneybeans,54600,14100,COIMBATORE,1006.5,1256.12
19.52226241,24.92607153,5.951177452,113.334026,kidneybeans,400,600,COIMBATORE,1002.6,98.64
17.00067625,19.90790546,5.520880014,103.2926407,kidneybeans,900,1900,COIMBATORE,1005.9,91.53
16.78791503,24.96881755,5.578410206,75.45328039,kidneybeans,900,1000,COIMBATORE,1007.1,124.72
24.84906168,22.89464642,5.608165195,62.21292186,kidneybeans,2200,1700,COIMBATORE,1004.6,112.56
16.51783455,20.4555596,5.609435128,98.77794225,kidneybeans,78800,52500,COIMBATORE,1002.3,90.79
18.15300153,19.38602098,5.509295379,107.6907964,kidneybeans,302100,176800,COIMBATORE,1009,815.25
23.18864385,22.3104551,5.902033406,63.38208822,kidneybeans,100,100,COIMBATORE,1003.5,686.58
23.38002569,21.98879437,5.744117663,87.66898664,kidneybeans,400,800,COIMBATORE,1020.6,687.58
18.358923,19.37703396,5.717143397,138.414764,kidneybeans,800,1500,COIMBATORE,1021.6,688.58
19.25975367,20.51346956,5.542690119,94.9533526,kidneybeans,1500,4200,COIMBATORE,1016,1947.55
22.95458237,24.03553105,5.858617867,107.7315386,kidneybeans,212600,107800,COIMBATORE,1008.4,2178.46
20.120043,22.89845607,5.618844277,104.6252153,kidneybeans,800,1600,COIMBATORE,1008.6,1904.3
21.14011423,22.7182355,5.606620346,141.6056722,kidneybeans,200,100,COIMBATORE,1002.7,3676.54
24.92360104,18.22590825,5.582178402,62.7089169,kidneybeans,100,100,COIMBATORE,1000.9,2781.8
15.33042636,24.91506728,5.56503533,135.3315583,kidneybeans,11300,15700,COIMBATORE,1009.3,2545.47
18.81097271,21.27833035,5.889614577,125.084915,kidneybeans,900,500,COIMBATORE,1016.9,2009.76
23.44260668,22.77255917,5.934136378,107.4137246,kidneybeans,100,100,COIMBATORE,1018.9,2515.99
22.8352024,18.97267518,5.683548308,63.59276673,kidneybeans,451100,178800,COIMBATORE,1014.3,2185.26
24.9035819,22.27512704,5.70836603,146.4727237,kidneybeans,2300,900,COIMBATORE,1014.4,2133.35
23.78709569,24.35679348,5.948164454,119.6404412,kidneybeans,300,500,COIMBATORE,1012.9,1697.66
22.05592283,19.60379304,5.774755144,126.7265372,kidneybeans,13100,4700,COIMBATORE,1012.4,1557.94
18.87492997,20.18238348,5.97229163,134.1811718,kidneybeans,6400,10600,COIMBATORE,1009,1888.68
18.62328774,23.02410338,5.532100554,135.3378033,kidneybeans,800,1100,COIMBATORE,1006,1947.55
23.00884744,18.86880997,5.669560726,100.118612,kidneybeans,97200,46100,COIMBATORE,1009.2,2178.46
19.33162606,24.13995025,5.655726817,68.51253427,kidneybeans,200,400,COIMBATORE,1004.7,1904.3
16.24469193,21.35793891,5.591704014,66.97053257,kidneybeans,239500,285400,COIMBATORE,1016.3,3676.54
17.91652287,24.90814655,5.932323085,69.14681022,kidneybeans,6000,17600,COIMBATORE,1016.1,2781.8
15.46789263,21.43780702,5.824208309,88.88796102,kidneybeans,1400,2700,COIMBATORE,1015,2545.47
17.06104474,23.77201471,5.86442953,81.83420522,kidneybeans,200,500,COIMBATORE,1015.8,2009.76
21.32776028,18.48522915,5.866744372,109.1013261,kidneybeans,1200,2400,COIMBATORE,1015.4,2515.99
23.90910104,20.74619325,5.706198621,81.60211243,kidneybeans,1600,2500,COIMBATORE,1012.3,2185.26
23.89756791,22.74378977,5.940546818,112.6616435,kidneybeans,1500,1700,COIMBATORE,1005.7,2133.35
22.98666928,20.57940608,5.916779289,143.8584938,kidneybeans,1500,1500,COIMBATORE,1014.1,1697.66
21.35135729,22.91244883,5.779090476,146.4548645,kidneybeans,49300,17300,COIMBATORE,1014.2,1557.94
24.1638445,19.27907819,5.82738029,116.7324324,kidneybeans,600,300,COIMBATORE,1013.7,1888.68
24.62835037,18.18325169,5.514234138,149.7441028,kidneybeans,5000,4200,COIMBATORE,1009.6,2283.68
21.02213209,24.93896255,5.662699104,124.6118471,kidneybeans,3400,1500,COIMBATORE,1007.3,1565.04
17.30844532,20.01730914,5.86390397,115.199245,kidneybeans,228200,79700,COIMBATORE,1008.8,3490.01
23.82576704,24.75485098,5.624690248,84.64143632,kidneybeans,8800,1300,COIMBATORE,1006.3,2560.91
19.30607278,23.96362799,5.591560999,129.3449326,kidneybeans,7700,4700,COIMBATORE,1008,2364
16.03768615,22.33195853,5.976312538,130.3900798,kidneybeans,59900,1700,COIMBATORE,1011.9,1924.92
19.18572809,20.83398341,5.669236258,80.15293435,kidneybeans,36,6700,COIMBATORE,1013.9,3213.35
19.92889503,21.79992115,5.961934481,64.02640797,kidneybeans,15800,32100,COIMBATORE,1012.6,410.43
19.56376468,24.67385131,5.690065688,139.2921004,kidneybeans,427000,5800,COIMBATORE,1017,587.69
18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans,1200,1300,COIMBATORE,1016.7,664.77
20.10993761,23.22323766,5.59503163,73.36386477,kidneybeans,94700,48600,COIMBATORE,1012,1393.36
23.60506572,21.90539577,5.525904526,100.5978728,kidneybeans,3800,1400,COIMBATORE,1008.5,846.58
19.73136909,24.89487354,5.819403771,84.06354115,kidneybeans,371900,90100,COIMBATORE,1006.2,2620.14
20.93409877,21.1893007,5.562201934,133.1914419,kidneybeans,312800,275500,COIMBATORE,1012.5,2074.67
18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans,3400,20300,COIMBATORE,1013.6,5783.48
36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas,6900,4000,COIMBATORE,1011.5,2234.97
36.89163721,62.73178224,5.269084669,163.7266551,pigeonpeas,1700,3000,COIMBATORE,1011.5,2267.24
29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas,100,500,COIMBATORE,1012.7,738.62
27.33534897,43.35795962,6.09186275,142.3303677,pigeonpeas,100,100,COIMBATORE,1014.6,721.04
21.0643684,55.46985938,5.624731338,184.6226709,pigeonpeas,16200,32000,COIMBATORE,1013.1,737.25
30.33276599,42.35249879,6.446091759,149.299952,pigeonpeas,1400,2100,COIMBATORE,1011.2,675.86
31.80130272,45.03186173,5.623490043,147.0361442,pigeonpeas,1700,3000,COIMBATORE,1009.1,795.9
33.18184225,38.23184742,5.864623352,198.8298806,pigeonpeas,300,400,COIMBATORE,1003.6,1285.6
29.38538562,63.47742011,5.761702519,90.05422663,pigeonpeas,1900,1400,COIMBATORE,1012,1347.29
30.27374995,67.38680755,4.696518678,127.7767134,pigeonpeas,74800,25600,COIMBATORE,1013.2,1601.56
35.45790488,68.75810535,5.269504214,108.6333046,pigeonpeas,800,300,COIMBATORE,1011.4,1616.4
33.80020039,40.03262418,7.445444883,176.6165894,pigeonpeas,6200,4200,COIMBATORE,1004.1,1257.12
28.69180475,49.47225353,5.833031708,96.36222901,pigeonpeas,300,300,COIMBATORE,1005.5,99.64
31.24021696,56.67369054,7.339320929,122.0146733,pigeonpeas,11400,1600,COIMBATORE,1007,92.53
28.98039357,57.23265151,6.347929353,120.7435664,pigeonpeas,340900,314500,COIMBATORE,1009.7,125.72
27.32198928,34.13737127,4.697750704,96.51524028,pigeonpeas,76000,2600,COIMBATORE,1008.8,113.56
21.47607807,38.80023714,4.962661422,180.382234,pigeonpeas,6100,9900,COIMBATORE,1008.1,91.79
18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas,492000,5200,COIMBATORE,1003.7,816.25
36.97794384,37.73992903,5.642813116,161.4812963,pigeonpeas,800,1000,COIMBATORE,1006.5,687.58
24.80467592,40.1242747,5.6093956,121.5639121,pigeonpeas,47400,44800,COIMBATORE,1009.7,688.58
19.3479443,55.96805489,4.681576043,194.5921148,pigeonpeas,3900,2100,COIMBATORE,1008.1,689.58
28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas,124500,93500,COIMBATORE,1008.5,1948.55
19.54314136,47.19188279,6.413543781,192.4372194,pigeonpeas,84100,271600,COIMBATORE,1007.9,2179.46
24.7741949,50.54621094,6.007508163,114.2821387,pigeonpeas,400,7400,COIMBATORE,1005.2,1905.3
18.33124824,38.40975482,4.946369874,139.6483317,pigeonpeas,3800,2900,COIMBATORE,1007.7,3677.54
19.14729038,45.3733757,5.517208078,132.7748215,pigeonpeas,700,3000,COIMBATORE,1012,2782.8
28.23416057,49.4421345,5.902103172,186.5008581,pigeonpeas,0,500,COIMBATORE,1009.7,2546.47
30.11812084,34.13307843,5.719889876,157.0858232,pigeonpeas,100,100,COIMBATORE,1009.9,2010.76
33.4126864,35.42910045,4.548202098,139.6702541,pigeonpeas,7200,33900,COIMBATORE,1011.7,2516.99
24.18553163,46.68746847,6.669529416,177.3377996,pigeonpeas,600,2000,COIMBATORE,1008.5,2186.26
26.88630675,41.69617915,4.750929218,94.46748008,pigeonpeas,900,1900,COIMBATORE,1006.2,2134.35
31.33170829,57.97429171,4.946263888,161.7820226,pigeonpeas,200,900,COIMBATORE,1009.4,1698.66
33.30711818,67.07780816,5.266227032,108.5090168,pigeonpeas,800,900,COIMBATORE,1015.7,1558.94
23.45379018,46.48714759,7.10959773,150.8712202,pigeonpeas,16700,7800,COIMBATORE,1017.5,1889.68
34.53823889,39.04468913,5.617008201,168.5948318,pigeonpeas,300,200,COIMBATORE,1017.8,1948.55
19.50112224,34.51086611,5.632353113,197.3752649,pigeonpeas,500,10000,COIMBATORE,1017.8,2179.46
28.76794904,37.57792132,4.674941549,91.72084869,pigeonpeas,100,200,COIMBATORE,1014.7,1905.3
30.97758716,32.24914235,7.161797643,180.716828,pigeonpeas,3500,800,COIMBATORE,1010.3,3677.54
18.39759147,36.82639309,6.624966131,93.12330644,pigeonpeas,13100,600,COIMBATORE,1007.8,2782.8
35.09357419,30.98685456,5.004074624,116.9106908,pigeonpeas,416000,6000,COIMBATORE,1007.9,2546.47
34.93174223,30.40046769,6.345806011,159.2649827,pigeonpeas,400,1000,COIMBATORE,1003.9,2010.76
29.50523036,35.72032498,6.216814453,187.8961851,pigeonpeas,30000,41400,COIMBATORE,1008.8,2516.99
34.51934775,47.52980027,5.921666758,129.0064612,pigeonpeas,7000,5000,COIMBATORE,1013.3,2186.26
28.43430726,52.10010827,6.012719118,147.0414824,pigeonpeas,58700,73100,COIMBATORE,1013.8,2134.35
18.41645629,34.80541039,4.684079249,163.2747473,pigeonpeas,42100,247600,COIMBATORE,1019.1,1698.66
31.07508973,47.19847683,7.077170002,91.31256412,pigeonpeas,500,18300,COIMBATORE,1019.6,1558.94
20.89342749,46.24856523,6.208843215,195.5697875,pigeonpeas,3800,5000,COIMBATORE,1014.3,1889.68
30.90607799,52.79913039,7.05181629,170.9919828,pigeonpeas,800,2900,COIMBATORE,1011.2,2284.68
27.9348279,66.45457122,4.722222454,145.3728801,pigeonpeas,,500,COIMBATORE,1011.9,1566.04
35.95176642,36.52780776,6.418062652,136.0456753,pigeonpeas,100,600,COIMBATORE,1016.7,3491.01
19.54317155,56.92831399,4.803564468,173.1686574,pigeonpeas,7800,45900,COIMBATORE,1018.4,2561.91
19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas,1000,3000,COIMBATORE,1021.3,2365
31.2192752,56.46868874,5.611510977,129.2028653,pigeonpeas,,100,COIMBATORE,1020.7,1925.92
33.50876355,45.70976142,7.322097972,126.6738117,pigeonpeas,100,100,COIMBATORE,1018.3,3214.35
24.80710166,45.01110015,5.023115055,188.4928637,pigeonpeas,5900,2600,COIMBATORE,1013.6,411.43
36.20970524,31.94550613,5.617122801,191.0658531,pigeonpeas,300,100,COIMBATORE,1016.2,588.69
30.50420876,35.48885969,5.391560418,162.5927723,pigeonpeas,200,200,COIMBATORE,1015.4,665.77
26.01630259,49.94704718,5.906596905,160.3337447,pigeonpeas,100,200,COIMBATORE,1014.2,1394.36
31.48469278,35.6395615,6.574209678,100.546816,pigeonpeas,200,100,COIMBATORE,1009.8,847.58
33.15122581,32.45974539,4.807776749,105.0380275,pigeonpeas,200,1000,COIMBATORE,1006.6,2621.14
23.50222822,51.29019509,4.760038039,192.3023991,pigeonpeas,2100,100,COIMBATORE,1009,2075.67
34.87248659,38.83786012,5.180271502,148.2502786,pigeonpeas,11000,400,COIMBATORE,1008.8,5784.48
28.09269012,44.93322042,4.895927306,197.1144011,pigeonpeas,600,1000,COIMBATORE,1007.5,2235.97
24.54757829,57.3414485,6.436160044,118.3606557,pigeonpeas,77700,40900,COIMBATORE,1015.9,2268.24
33.64769646,48.41490082,7.066087261,100.4673278,pigeonpeas,6800,3800,COIMBATORE,1023,739.62
20.5591255,60.54880693,6.655918078,191.0895109,pigeonpeas,83000,84300,COIMBATORE,1030.2,722.04
19.95991719,59.33157782,5.982854523,195.787103,pigeonpeas,408200,281100,COIMBATORE,1033.6,738.25
28.87667593,62.4901206,5.457871273,182.2688175,pigeonpeas,4200,8100,COIMBATORE,1031.4,676.86
36.04353699,43.61444121,4.759490199,159.8938645,pigeonpeas,6900,3500,COIMBATORE,1026,796.9
23.6734328,47.2879691,7.342409555,141.1250722,pigeonpeas,2200,3400,COIMBATORE,1022.3,1286.6
25.74679443,40.7192594,4.820788186,100.7791633,pigeonpeas,200,600,COIMBATORE,1021,1348.29
31.08564994,66.68832981,6.242052013,175.9303271,pigeonpeas,100,400,COIMBATORE,1023.3,1602.56
18.72987676,61.33186249,5.001038726,139.8710041,pigeonpeas,100,100,COIMBATORE,1022.2,1617.4
29.50304807,63.46513414,5.560224583,189.5208915,pigeonpeas,26900,36000,COIMBATORE,1017.3,1258.12
20.43517772,39.37252634,4.747352458,137.2279662,pigeonpeas,300,2000,COIMBATORE,1017.9,100.64
36.00415838,56.01334416,7.313517308,134.8596466,pigeonpeas,2900,3500,COIMBATORE,1017.7,93.53
31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas,300,1100,COIMBATORE,1018.8,126.72
36.30049702,56.03021253,4.672437054,101.6073988,pigeonpeas,100,100,COIMBATORE,1018.6,114.56
29.49096726,67.10604388,6.471862118,153.2504506,pigeonpeas,500,400,COIMBATORE,1019.5,92.79
30.5753044,34.75591197,5.384762927,177.5764304,pigeonpeas,30100,11200,COIMBATORE,1018,817.25
24.69487673,59.96669215,5.859813416,91.95792434,pigeonpeas,300,200,COIMBATORE,1016.4,688.58
23.17409556,36.67847052,6.962386495,162.5931264,pigeonpeas,800,500,COIMBATORE,1017,689.58
19.04380471,33.10695144,6.12166671,155.3705624,pigeonpeas,100,100,COIMBATORE,1011.8,690.58
29.32379604,45.93248374,6.421748487,165.4113371,pigeonpeas,2400,400,COIMBATORE,1014.9,1949.55
34.6455408,54.32342534,4.828936119,180.9009998,pigeonpeas,22100,800,COIMBATORE,1017.6,2180.46
21.9989826,56.31006755,6.98571967,136.8274312,pigeonpeas,300,400,COIMBATORE,1018.1,1906.3
22.99774444,60.24218572,4.603563116,159.689339,pigeonpeas,76300,41200,COIMBATORE,1017.4,3678.54
30.55992394,35.29006485,6.979540061,178.8998611,pigeonpeas,1600,1300,COIMBATORE,1017.4,2783.8
31.46417866,48.17631461,7.064973419,165.405354,pigeonpeas,140400,88800,COIMBATORE,1018.4,2547.47
25.95058595,40.58227261,5.16516459,109.1821183,pigeonpeas,224500,313000,COIMBATORE,1018.2,2011.76
21.01142393,69.69141302,5.111488821,185.2039114,pigeonpeas,3100,11600,COIMBATORE,1016.3,2517.99
19.25100056,47.70351758,5.374358869,149.063196,pigeonpeas,3000,1800,COIMBATORE,1013.3,2187.26
19.24462755,50.54495302,5.671419084,180.6465282,pigeonpeas,900,3000,COIMBATORE,1010.5,2135.35
22.47253208,62.56532471,5.667419697,96.74706956,pigeonpeas,200,300,COIMBATORE,1015.3,1699.66
